CNPJ,Razão Social,Categoria,Porte,CNAE,Origem da Cobertura,TEM_SESI,TEM_SENAI,TEM_SESI_SENAI,STATUS_RELACIONAMENTO,QTD_REGISTROS_BASE,SEBRAE_situacao_atual,SEBRAE_razao_social,SEBRAE_SETOR,SEBRAE_CNAE PRIMARIO,SEBRAE_Porte,SEBRAE_Municipio,SEBRAE_SESI,SEBRAE_SENAI,SEBRAE_cnae_codigo_recuperado,SEBRAE_cnae_norm,SEBRAE_cnae_divisao,SEBRAE_secao,SEBRAE_setor,SEBRAE_subsetor,SEBRAE_e_industria,SEBRAE_auditoria,SEBRAE_elegivel_sebrae,SEBRAE_oportunidade_comercial,ENCONTRADO_SEBRAE
59184633000140,Nova Ceramica Ltda,Indústria,4.Micro,"Fabricação de artefatos de cerâmica e barro cozido para uso na construção, exceto azulejos e pisos",Migração,True,False,False,SOMENTE SESI,1,ATIVA,NOVA CERAMICA LTDA,INDÚSTRIA,"Fabricacao de artefatos de ceramica e barro cozido para uso na construcao, exceto azulejos e pisos",MICRO EMPRESA,Porto Calvo,59184633000140.0,,2342-7/02,2342702.0,23.0,C,Industria de transformacao,Produtos de minerais nao-metalicos,True,False,SIM,NÃO ATENDIDA,True
59203583000109,Jms Acessorios Ltda,Não Indústria,4.Micro,Comércio varejista especializado de equipamentos de telefonia e comunicação,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
59279481000169,Condominio N. Pedrosa Empreendimento Imobiliario Spe Ltda,Indústria,4.Micro,Incorporação de empreendimentos imobiliários,Migração,True,False,False,SOMENTE SESI,1,ATIVA,CONDOMINIO N. PEDROSA EMPREENDIMENTO IMOBILIARIO SPE LTDA,INDÚSTRIA,Incorporacao de empreendimentos imobiliarios,DEMAIS,Maceió,59279481000169.0,,4110-7/00,4110700.0,41.0,F,Construcao,Construcao de edificios,True,False,SIM,NÃO ATENDIDA,True
59322838000144,Aaf Franchising Ltda,Não Indústria,4.Micro,Gestão de ativos intangíveis não-financeiros,Proposta,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
59533948000155,Nordestina Comercio De Alimentos Ltda,Industria | Indústria,4.Micro,Fabricação de outros produtos alimentícios não especificados anteriormente,Migração | Proposta,True,True,True,SESI + SENAI,2,ATIVA,NORDESTINA COMERCIO DE ALIMENTOS LTDA,INDÚSTRIA,Fabricacao de outros produtos alimenticios nao especificados anteriormente,MICRO EMPRESA,Maceió,59533948000155.0,59533948000155.0,1099-6/99,1099699.0,10.0,C,Industria de transformacao,Alimentos,True,False,SIM,NÃO ATENDIDA,True
59667365000117,59.667.365 Messias Jose Dos Santos,Indústria,4.Micro,"Facção de peças do vestuário, exceto roupas íntimas",Proposta,True,False,False,SOMENTE SESI,1,ATIVA,M J DOS SANTOS FARDAMENTOS,INDÚSTRIA,"Faccao de pecas do vestuario, exceto roupas intimas",MICRO EMPRESA,Maceió,,,1412-6/03,1412603.0,14.0,C,Industria de transformacao,Confeccao de vestuario e acessorios,True,False,SIM,NÃO ATENDIDA,True
59691114000178,Britto Macelog Spe. Ltda.,Não Indústria,3.Pequena,Administração da infra-estrutura portuária,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
59705135000103,Jeanks Toff Ltda,Não Indústria,4.Micro,"Comércio varejista de doces, balas, bombons e semelhantes",Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
60145420000198,Leao E Silva Ltda,Não Indústria,4.Micro,Restaurantes e similares,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
60321974000107,Pit Stop Comercio Alimenticio Ltda,Industria,4.Micro,FABRICAÇÃO DE PRODUTOS DE PANIFICAÇÃO INDUSTRIAL,Proposta,False,True,False,SOMENTE SENAI,1,ATIVA,PIT STOP COMERCIO ALIMENTICIO LTDA,INDÚSTRIA,Fabricacao de produtos de padaria e confeitaria com predominancia de producao propria,MICRO EMPRESA,Maceió,,60321974000107.0,1091-1/02,1091102.0,10.0,C,Industria de transformacao,Alimentos,True,False,SIM,NÃO ATENDIDA,True
