cnpj,situacao_atual,razao_social,SETOR,CNAE PRIMARIO,Porte,Municipio,SESI,SENAI,CNPJ_NORMALIZADO,CNAE_DIVISAO,EH_INDUSTRIA,CNPJ_BASICO,TEM_SESI,TEM_SENAI,TEM_SESI_SENAI,STATUS_RELACIONAMENTO,SEBRAE_cnpj,SEBRAE_situacao_atual,SEBRAE_razao_social,SEBRAE_SETOR,SEBRAE_CNAE PRIMARIO,SEBRAE_Porte,SEBRAE_Municipio,SEBRAE_SESI,SEBRAE_SENAI,SEBRAE_cnae_codigo_recuperado,SEBRAE_cnae_norm,SEBRAE_cnae_divisao,SEBRAE_secao,SEBRAE_setor,SEBRAE_subsetor,SEBRAE_e_industria,SEBRAE_auditoria,SEBRAE_elegivel_sebrae,SEBRAE_oportunidade_comercial,ENCONTRADO_SEBRAE,SEBRAE_ELEGIVEL,SEBRAE_OPORTUNIDADE_ORIGINAL,STATUS_SEBRAE,SEBRAE_OPORTUNIDADE,OPORTUNIDADE_SEBRAE,OPORTUNIDADE_SESI,OPORTUNIDADE_SENAI,OPORTUNIDADE_GERAL,OPORTUNIDADE_CROSS_SELL
31997649000152,ATIVA,IMAC - INDUSTRIA DE MATERIAIS DE CONSTRUCAO LTDA,INDÚSTRIA,Fabricacao de artefatos de cimento para uso na construcao,MICRO EMPRESA,Limoeiro de Anadia,,,31997649000152,10,True,31997649,False,False,False,SEM RELACIONAMENTO,31997649000152.0,ATIVA,IMAC - INDUSTRIA DE MATERIAIS DE CONSTRUCAO LTDA,INDÚSTRIA,Fabricacao de artefatos de cimento para uso na construcao,MICRO EMPRESA,Limoeiro de Anadia,,,2330-3/02,2330302.0,23.0,C,Industria de transformacao,Produtos de minerais nao-metalicos,True,False,SIM,NÃO ATENDIDA,True,SIM,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,SIM,SIM,PROSPECT,NÃO
26777106000190,ATIVA,ANTONIO MARCOS ATAIDE CARNAUBA,INDÚSTRIA,"Servicos de instalacao, manutencao e reparacao de acessorios para veiculos automotores",MICRO EMPRESA,Branquinha,,,26777106000190,10,True,26777106,False,False,False,SEM RELACIONAMENTO,26777106000190.0,ATIVA,ANTONIO MARCOS ATAIDE CARNAUBA,INDÚSTRIA,"Servicos de instalacao, manutencao e reparacao de acessorios para veiculos automotores",MICRO EMPRESA,Branquinha,,,4520-0/07,4520007.0,45.0,G,Comercio e reparacao de veiculos,Comercio e reparacao de veiculos,False,False,NAO,FORA DO ESCOPO SEBRAE,True,NAO,FORA DO ESCOPO SEBRAE,FORA DO ESCOPO SEBRAE,FORA DO ESCOPO SEBRAE,FORA DO ESCOPO SEBRAE,SIM,SIM,PROSPECT,NÃO
30519744000188,ATIVA,DIXX CONSTRUCOES E SERVICOS GERAIS LTDA,INDÚSTRIA,Servicos de engenharia,PEQUENO PORTE,Campo Grande,,,30519744000188,0,True,30519744,False,False,False,SEM RELACIONAMENTO,30519744000188.0,ATIVA,DIXX CONSTRUCOES E SERVICOS GERAIS LTDA,INDÚSTRIA,Servicos de engenharia,PEQUENO PORTE,Campo Grande,,,7112-0/00,7112000.0,71.0,M,Atividades profissionais e tecnicas,Atividades profissionais e tecnicas,False,False,NAO,FORA DO ESCOPO SEBRAE,True,NAO,FORA DO ESCOPO SEBRAE,FORA DO ESCOPO SEBRAE,FORA DO ESCOPO SEBRAE,FORA DO ESCOPO SEBRAE,SIM,SIM,PROSPECT,NÃO
41911966000168,ATIVA,DANYEL GONZAGA MELO,INDÚSTRIA,Servicos de manutencao e reparacao eletrica de veiculos automotores,MICRO EMPRESA,São José da Tapera,,,41911966000168,10,True,41911966,False,False,False,SEM RELACIONAMENTO,41911966000168.0,ATIVA,DANYEL GONZAGA MELO,INDÚSTRIA,Servicos de manutencao e reparacao eletrica de veiculos automotores,MICRO EMPRESA,São José da Tapera,,,4520-0/03,4520003.0,45.0,G,Comercio e reparacao de veiculos,Comercio e reparacao de veiculos,False,False,NAO,FORA DO ESCOPO SEBRAE,True,NAO,FORA DO ESCOPO SEBRAE,FORA DO ESCOPO SEBRAE,FORA DO ESCOPO SEBRAE,FORA DO ESCOPO SEBRAE,SIM,SIM,PROSPECT,NÃO
33886172000163,ATIVA,JOSUEL ALVES DA SILVA,INDÚSTRIA,Servicos de pintura de edificios em geral,MICRO EMPRESA,Barra de Santo Antônio,,,33886172000163,0,True,33886172,False,False,False,SEM RELACIONAMENTO,33886172000163.0,ATIVA,JOSUEL ALVES DA SILVA,INDÚSTRIA,Servicos de pintura de edificios em geral,MICRO EMPRESA,Barra de Santo Antônio,,,4330-4/04,4330404.0,43.0,F,Construcao,Servicos especializados para construcao,True,False,SIM,NÃO ATENDIDA,True,SIM,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,SIM,SIM,PROSPECT,NÃO
12018347000140,ATIVA,EASA EMPRESA AGRO PECUARIA LTDA,INDÚSTRIA,Preparacao do leite,PEQUENO PORTE,Major Isidoro,,,12018347000140,10,True,12018347,False,False,False,SEM RELACIONAMENTO,12018347000140.0,ATIVA,EASA EMPRESA AGRO PECUARIA LTDA,INDÚSTRIA,Preparacao do leite,PEQUENO PORTE,Major Isidoro,,,1051-1/00,1051100.0,10.0,C,Industria de transformacao,Alimentos,True,False,SIM,NÃO ATENDIDA,True,SIM,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,SIM,SIM,PROSPECT,NÃO
45943606000107,ATIVA,MAGALHAES CONSTRUCOES E ENGENHARIA LTDA,INDÚSTRIA,Outras obras de acabamento da construcao,PEQUENO PORTE,Girau do Ponciano,,,45943606000107,0,True,45943606,False,False,False,SEM RELACIONAMENTO,45943606000107.0,ATIVA,MAGALHAES CONSTRUCOES E ENGENHARIA LTDA,INDÚSTRIA,Outras obras de acabamento da construcao,PEQUENO PORTE,Girau do Ponciano,,,4330-4/99,4330499.0,43.0,F,Construcao,Servicos especializados para construcao,True,False,SIM,NÃO ATENDIDA,True,SIM,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,SIM,SIM,PROSPECT,NÃO
63461319000134,ATIVA,CERAMICA CAMPESTRE LTDA,INDÚSTRIA,"Fabricacao de artefatos de ceramica e barro cozido para uso na construcao, exceto azulejos e pisos",PEQUENO PORTE,Capela,,,63461319000134,10,True,63461319,False,False,False,SEM RELACIONAMENTO,63461319000134.0,ATIVA,CERAMICA CAMPESTRE LTDA,INDÚSTRIA,"Fabricacao de artefatos de ceramica e barro cozido para uso na construcao, exceto azulejos e pisos",PEQUENO PORTE,Capela,,,2342-7/02,2342702.0,23.0,C,Industria de transformacao,Produtos de minerais nao-metalicos,True,False,SIM,NÃO ATENDIDA,True,SIM,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,SIM,SIM,PROSPECT,NÃO
31259977000151,ATIVA,31.259.977 CARLOS HENRIQUE SANTOS AVELINO,INDÚSTRIA,Impressao de material para uso publicitario,MICRO EMPRESA,Paripueira,,,31259977000151,10,True,31259977,False,False,False,SEM RELACIONAMENTO,31259977000151.0,ATIVA,31.259.977 CARLOS HENRIQUE SANTOS AVELINO,INDÚSTRIA,Impressao de material para uso publicitario,MICRO EMPRESA,Paripueira,,,1813-0/01,1813001.0,18.0,C,Industria de transformacao,Impressao e reproducao de gravacoes,True,False,SIM,NÃO ATENDIDA,True,SIM,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,SIM,SIM,PROSPECT,NÃO
4503787000408,ATIVA,TEIXEIRA GUINDASTES II LTDA,INDÚSTRIA,Servicos de operacao e fornecimento de equipamentos para transporte e elevacao de cargas e pessoas para uso em obras,PEQUENO PORTE,Craíbas,,,04503787000408,10,True,04503787,False,False,False,SEM RELACIONAMENTO,4503787000408.0,ATIVA,TEIXEIRA GUINDASTES II LTDA,INDÚSTRIA,Servicos de operacao e fornecimento de equipamentos para transporte e elevacao de cargas e pessoas para uso em obras,PEQUENO PORTE,Craíbas,,,4399-1/04,4399104.0,43.0,F,Construcao,Servicos especializados para construcao,True,False,SIM,NÃO ATENDIDA,True,SIM,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,SIM,SIM,PROSPECT,NÃO
61281731000147,ATIVA,FELIX SERVICOS DE ENGENHARIA LTDA,INDÚSTRIA,Servicos de engenharia,MICRO EMPRESA,Batalha,,,61281731000147,0,True,61281731,False,False,False,SEM RELACIONAMENTO,61281731000147.0,ATIVA,FELIX SERVICOS DE ENGENHARIA LTDA,INDÚSTRIA,Servicos de engenharia,MICRO EMPRESA,Batalha,,,7112-0/00,7112000.0,71.0,M,Atividades profissionais e tecnicas,Atividades profissionais e tecnicas,False,False,NAO,FORA DO ESCOPO SEBRAE,True,NAO,FORA DO ESCOPO SEBRAE,FORA DO ESCOPO SEBRAE,FORA DO ESCOPO SEBRAE,FORA DO ESCOPO SEBRAE,SIM,SIM,PROSPECT,NÃO
41410433000100,ATIVA,MARCIO ROBERTO PINTO MARQUES 02151042421,INDÚSTRIA,Obras de alvenaria,MICRO EMPRESA,Pão de Açúcar,,,41410433000100,0,True,41410433,False,False,False,SEM RELACIONAMENTO,41410433000100.0,ATIVA,MARCIO ROBERTO PINTO MARQUES 02151042421,INDÚSTRIA,Obras de alvenaria,MICRO EMPRESA,Pão de Açúcar,,,4399-1/03,4399103.0,43.0,F,Construcao,Servicos especializados para construcao,True,False,SIM,NÃO ATENDIDA,True,SIM,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,SIM,SIM,PROSPECT,NÃO
54969460000151,ATIVA,JOSE RACUELES DA SILVA CONSTRUTORA,INDÚSTRIA,Construcao de edificios,MICRO EMPRESA,Paripueira,,,54969460000151,0,True,54969460,False,False,False,SEM RELACIONAMENTO,54969460000151.0,ATIVA,JOSE RACUELES DA SILVA CONSTRUTORA,INDÚSTRIA,Construcao de edificios,MICRO EMPRESA,Paripueira,,,4120-4/00,4120400.0,41.0,F,Construcao,Construcao de edificios,True,False,SIM,NÃO ATENDIDA,True,SIM,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,SIM,SIM,PROSPECT,NÃO
26784224000125,ATIVA,ROMERO MINERVINO DE CARVALHO 08247475421,INDÚSTRIA,"Fabricacao de outros artefatos e produtos de concreto, cimento, fibrocimento, gesso e materiais semelhantes",MICRO EMPRESA,Jacuípe,,,26784224000125,10,True,26784224,False,False,False,SEM RELACIONAMENTO,26784224000125.0,ATIVA,ROMERO MINERVINO DE CARVALHO 08247475421,INDÚSTRIA,"Fabricacao de outros artefatos e produtos de concreto, cimento, fibrocimento, gesso e materiais semelhantes",MICRO EMPRESA,Jacuípe,,,2330-3/99,2330399.0,23.0,C,Industria de transformacao,Produtos de minerais nao-metalicos,True,False,SIM,NÃO ATENDIDA,True,SIM,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,SIM,SIM,PROSPECT,NÃO
62113933000142,ATIVA,62.113.933 JAELSON DE MELO DA SILVA,INDÚSTRIA,Servicos de pintura de edificios em geral,MICRO EMPRESA,Dois Riachos,,,62113933000142,0,True,62113933,False,False,False,SEM RELACIONAMENTO,62113933000142.0,ATIVA,62.113.933 JAELSON DE MELO DA SILVA,INDÚSTRIA,Servicos de pintura de edificios em geral,MICRO EMPRESA,Dois Riachos,,,4330-4/04,4330404.0,43.0,F,Construcao,Servicos especializados para construcao,True,False,SIM,NÃO ATENDIDA,True,SIM,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,SIM,SIM,PROSPECT,NÃO
44205670000110,ATIVA,A2 CONSTRUCAO E OBRAS LTDA,INDÚSTRIA,Construcao de edificios,MICRO EMPRESA,Jacaré dos Homens,,,44205670000110,0,True,44205670,False,False,False,SEM RELACIONAMENTO,44205670000110.0,ATIVA,A2 CONSTRUCAO E OBRAS LTDA,INDÚSTRIA,Construcao de edificios,MICRO EMPRESA,Jacaré dos Homens,,,4120-4/00,4120400.0,41.0,F,Construcao,Construcao de edificios,True,False,SIM,NÃO ATENDIDA,True,SIM,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,SIM,SIM,PROSPECT,NÃO
55560561000137,ATIVA,FACILIT ENGENHARIA E CONSULTORIA LTDA,INDÚSTRIA,Servicos de engenharia,MICRO EMPRESA,Senador Rui Palmeira,,,55560561000137,0,True,55560561,False,False,False,SEM RELACIONAMENTO,55560561000137.0,ATIVA,FACILIT ENGENHARIA E CONSULTORIA LTDA,INDÚSTRIA,Servicos de engenharia,MICRO EMPRESA,Senador Rui Palmeira,,,7112-0/00,7112000.0,71.0,M,Atividades profissionais e tecnicas,Atividades profissionais e tecnicas,False,False,NAO,FORA DO ESCOPO SEBRAE,True,NAO,FORA DO ESCOPO SEBRAE,FORA DO ESCOPO SEBRAE,FORA DO ESCOPO SEBRAE,FORA DO ESCOPO SEBRAE,SIM,SIM,PROSPECT,NÃO
58546545000188,ATIVA,TERRAPLENAGEM PATACHO LTDA,INDÚSTRIA,Obras de terraplenagem,MICRO EMPRESA,Porto de Pedras,,,58546545000188,0,True,58546545,False,False,False,SEM RELACIONAMENTO,58546545000188.0,ATIVA,TERRAPLENAGEM PATACHO LTDA,INDÚSTRIA,Obras de terraplenagem,MICRO EMPRESA,Porto de Pedras,,,4313-4/00,4313400.0,43.0,F,Construcao,Servicos especializados para construcao,True,False,SIM,NÃO ATENDIDA,True,SIM,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,SIM,SIM,PROSPECT,NÃO
59589569000187,ATIVA,VILLA TERRUA SPE LTDA,INDÚSTRIA,Incorporacao de empreendimentos imobiliarios,DEMAIS,Porto de Pedras,,,59589569000187,0,True,59589569,False,False,False,SEM RELACIONAMENTO,59589569000187.0,ATIVA,VILLA TERRUA SPE LTDA,INDÚSTRIA,Incorporacao de empreendimentos imobiliarios,DEMAIS,Porto de Pedras,,,4110-7/00,4110700.0,41.0,F,Construcao,Construcao de edificios,True,False,SIM,NÃO ATENDIDA,True,SIM,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,SIM,SIM,PROSPECT,NÃO
8402620003699,ATIVA,EIT EMPRESA INDUSTRIAL TECNICA S A EM RECUPERACAO JUDICIAL,INDÚSTRIA,Construcao de rodovias e ferrovias,DEMAIS,São Brás,,,08402620003699,0,True,08402620,False,False,False,SEM RELACIONAMENTO,8402620003699.0,ATIVA,EIT EMPRESA INDUSTRIAL TECNICA S A EM RECUPERACAO JUDICIAL,INDÚSTRIA,Construcao de rodovias e ferrovias,DEMAIS,São Brás,,,4211-1/01,4211101.0,42.0,F,Construcao,Obras de infraestrutura,True,False,SIM,NÃO ATENDIDA,True,SIM,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,SIM,SIM,PROSPECT,NÃO
46456231000296,ATIVA,COOPERATIVA AGROINDUSTRIAL COOPAIBA,INDÚSTRIA,Fabricacao de conservas de frutas,DEMAIS,Piaçabuçu,,,46456231000296,10,True,46456231,False,False,False,SEM RELACIONAMENTO,46456231000296.0,ATIVA,COOPERATIVA AGROINDUSTRIAL COOPAIBA,INDÚSTRIA,Fabricacao de conservas de frutas,DEMAIS,Piaçabuçu,,,1031-7/00,1031700.0,10.0,C,Industria de transformacao,Alimentos,True,False,SIM,NÃO ATENDIDA,True,SIM,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,SIM,SIM,PROSPECT,NÃO
54265010000269,ATIVA,CITECON ARIA MILAGRES SPE LTDA,INDÚSTRIA,Incorporacao de empreendimentos imobiliarios,DEMAIS,São Miguel dos Milagres,,,54265010000269,0,True,54265010,False,False,False,SEM RELACIONAMENTO,54265010000269.0,ATIVA,CITECON ARIA MILAGRES SPE LTDA,INDÚSTRIA,Incorporacao de empreendimentos imobiliarios,DEMAIS,São Miguel dos Milagres,,,4110-7/00,4110700.0,41.0,F,Construcao,Construcao de edificios,True,False,SIM,NÃO ATENDIDA,True,SIM,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,SIM,SIM,PROSPECT,NÃO
37947012000138,ATIVA,JK NET LTDA,INDÚSTRIA,Servicos de comunicacao multimidia - scm,MICRO EMPRESA,São José da Tapera,,,37947012000138,0,True,37947012,False,False,False,SEM RELACIONAMENTO,37947012000138.0,ATIVA,JK NET LTDA,INDÚSTRIA,Servicos de comunicacao multimidia - scm,MICRO EMPRESA,São José da Tapera,,,6110-8/03,6110803.0,61.0,J,Informacao e comunicacao,Informacao e comunicacao,False,False,NAO,FORA DO ESCOPO SEBRAE,True,NAO,FORA DO ESCOPO SEBRAE,FORA DO ESCOPO SEBRAE,FORA DO ESCOPO SEBRAE,FORA DO ESCOPO SEBRAE,SIM,SIM,PROSPECT,NÃO
40954205000120,ATIVA,J C SILVA TAVARES,INDÚSTRIA,Impressao de material para outros usos,MICRO EMPRESA,Olivença,,,40954205000120,10,True,40954205,False,False,False,SEM RELACIONAMENTO,40954205000120.0,ATIVA,J C SILVA TAVARES,INDÚSTRIA,Impressao de material para outros usos,MICRO EMPRESA,Olivença,,,1813-0/99,1813099.0,18.0,C,Industria de transformacao,Impressao e reproducao de gravacoes,True,False,SIM,NÃO ATENDIDA,True,SIM,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,SIM,SIM,PROSPECT,NÃO
60208921000176,ATIVA,60.208.921 ANDRE ARISTIDES SILVA,INDÚSTRIA,Fabricacao de moveis com predominancia de madeira,MICRO EMPRESA,Senador Rui Palmeira,,,60208921000176,10,True,60208921,False,False,False,SEM RELACIONAMENTO,60208921000176.0,ATIVA,60.208.921 ANDRE ARISTIDES SILVA,INDÚSTRIA,Fabricacao de moveis com predominancia de madeira,MICRO EMPRESA,Senador Rui Palmeira,,,3101-2/00,3101200.0,31.0,C,Industria de transformacao,Moveis,True,False,SIM,NÃO ATENDIDA,True,SIM,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,SIM,SIM,PROSPECT,NÃO
37350291000158,ATIVA,BASI EMPREENDIMENTOS IMOBILIARIOS LTDA,INDÚSTRIA,Servicos de engenharia,MICRO EMPRESA,Lagoa da Canoa,,,37350291000158,0,True,37350291,False,False,False,SEM RELACIONAMENTO,37350291000158.0,ATIVA,BASI EMPREENDIMENTOS IMOBILIARIOS LTDA,INDÚSTRIA,Servicos de engenharia,MICRO EMPRESA,Lagoa da Canoa,,,7112-0/00,7112000.0,71.0,M,Atividades profissionais e tecnicas,Atividades profissionais e tecnicas,False,False,NAO,FORA DO ESCOPO SEBRAE,True,NAO,FORA DO ESCOPO SEBRAE,FORA DO ESCOPO SEBRAE,FORA DO ESCOPO SEBRAE,FORA DO ESCOPO SEBRAE,SIM,SIM,PROSPECT,NÃO
22854605000182,ATIVA,ROZELY RODRIGUES FERREIRA DA SILVA,INDÚSTRIA,Fabricacao de produtos de padaria e confeitaria com predominancia de producao propria,MICRO EMPRESA,Murici,,,22854605000182,10,True,22854605,False,False,False,SEM RELACIONAMENTO,22854605000182.0,ATIVA,ROZELY RODRIGUES FERREIRA DA SILVA,INDÚSTRIA,Fabricacao de produtos de padaria e confeitaria com predominancia de producao propria,MICRO EMPRESA,Murici,,,1091-1/02,1091102.0,10.0,C,Industria de transformacao,Alimentos,True,False,SIM,NÃO ATENDIDA,True,SIM,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,SIM,SIM,PROSPECT,NÃO
37691529000109,ATIVA,FABIO ALVES DE OLIVEIRA 05722338419,INDÚSTRIA,Obras de alvenaria,MICRO EMPRESA,Major Isidoro,,,37691529000109,0,True,37691529,False,False,False,SEM RELACIONAMENTO,37691529000109.0,ATIVA,FABIO ALVES DE OLIVEIRA 05722338419,INDÚSTRIA,Obras de alvenaria,MICRO EMPRESA,Major Isidoro,,,4399-1/03,4399103.0,43.0,F,Construcao,Servicos especializados para construcao,True,False,SIM,NÃO ATENDIDA,True,SIM,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,SIM,SIM,PROSPECT,NÃO
6954172000180,ATIVA,JOSEFA LIMEIRA DOS SANTOS,INDÚSTRIA,Fabricacao de produtos de padaria e confeitaria com predominancia de producao propria,MICRO EMPRESA,Feira Grande,,,06954172000180,10,True,06954172,False,False,False,SEM RELACIONAMENTO,6954172000180.0,ATIVA,JOSEFA LIMEIRA DOS SANTOS,INDÚSTRIA,Fabricacao de produtos de padaria e confeitaria com predominancia de producao propria,MICRO EMPRESA,Feira Grande,,,1091-1/02,1091102.0,10.0,C,Industria de transformacao,Alimentos,True,False,SIM,NÃO ATENDIDA,True,SIM,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,SIM,SIM,PROSPECT,NÃO
34830523000187,ATIVA,ATELIE JOANA MANOELA LTDA,INDÚSTRIA,Fabricacao de bijuterias e artefatos semelhantes,MICRO EMPRESA,Paulo Jacinto,,,34830523000187,10,True,34830523,False,False,False,SEM RELACIONAMENTO,34830523000187.0,ATIVA,ATELIE JOANA MANOELA LTDA,INDÚSTRIA,Fabricacao de bijuterias e artefatos semelhantes,MICRO EMPRESA,Paulo Jacinto,,,3212-4/00,3212400.0,32.0,C,Industria de transformacao,Produtos diversos,True,False,SIM,NÃO ATENDIDA,True,SIM,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,SIM,SIM,PROSPECT,NÃO
50357426000175,ATIVA,JM MOTO PECAS E ACESSORIOS LTDA,INDÚSTRIA,Manutencao e reparacao de motocicletas e motonetas,MICRO EMPRESA,Quebrangulo,,,50357426000175,10,True,50357426,False,False,False,SEM RELACIONAMENTO,50357426000175.0,ATIVA,JM MOTO PECAS E ACESSORIOS LTDA,INDÚSTRIA,Manutencao e reparacao de motocicletas e motonetas,MICRO EMPRESA,Quebrangulo,,,4543-9/00,4543900.0,45.0,G,Comercio e reparacao de veiculos,Comercio e reparacao de veiculos,False,False,NAO,FORA DO ESCOPO SEBRAE,True,NAO,FORA DO ESCOPO SEBRAE,FORA DO ESCOPO SEBRAE,FORA DO ESCOPO SEBRAE,FORA DO ESCOPO SEBRAE,SIM,SIM,PROSPECT,NÃO
59670668000199,ATIVA,J N G DOS SANTOS,INDÚSTRIA,Servicos de borracharia para veiculos automotores,MICRO EMPRESA,Junqueiro,,,59670668000199,10,True,59670668,False,False,False,SEM RELACIONAMENTO,59670668000199.0,ATIVA,J N G DOS SANTOS,INDÚSTRIA,Servicos de borracharia para veiculos automotores,MICRO EMPRESA,Junqueiro,,,4520-0/06,4520006.0,45.0,G,Comercio e reparacao de veiculos,Comercio e reparacao de veiculos,False,False,NAO,FORA DO ESCOPO SEBRAE,True,NAO,FORA DO ESCOPO SEBRAE,FORA DO ESCOPO SEBRAE,FORA DO ESCOPO SEBRAE,FORA DO ESCOPO SEBRAE,SIM,SIM,PROSPECT,NÃO
40389887000176,ATIVA,BARBOSA E COMPANHIA LTDA,INDÚSTRIA,Construcao de edificios,MICRO EMPRESA,Poço das Trincheiras,,,40389887000176,0,True,40389887,False,False,False,SEM RELACIONAMENTO,40389887000176.0,ATIVA,BARBOSA E COMPANHIA LTDA,INDÚSTRIA,Construcao de edificios,MICRO EMPRESA,Poço das Trincheiras,,,4120-4/00,4120400.0,41.0,F,Construcao,Construcao de edificios,True,False,SIM,NÃO ATENDIDA,True,SIM,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,SIM,SIM,PROSPECT,NÃO
8449517000174,ATIVA,L BARRETTO COMERCIO E SERVICOS LTDA,INDÚSTRIA,Fabricacao de esquadrias de metal,MICRO EMPRESA,Barra de São Miguel,,,08449517000174,10,True,08449517,False,False,False,SEM RELACIONAMENTO,8449517000174.0,ATIVA,L BARRETTO COMERCIO E SERVICOS LTDA,INDÚSTRIA,Fabricacao de esquadrias de metal,MICRO EMPRESA,Barra de São Miguel,,,2512-8/00,2512800.0,25.0,C,Industria de transformacao,Produtos de metal (exceto maquinas),True,False,SIM,NÃO ATENDIDA,True,SIM,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,SIM,SIM,PROSPECT,NÃO
40187717000109,ATIVA,ROSANGELA CLEMENTINO PEREIRA 02696930414,INDÚSTRIA,Fabricacao de produtos diversos nao especificados anteriormente,MICRO EMPRESA,Messias,,,40187717000109,10,True,40187717,False,False,False,SEM RELACIONAMENTO,40187717000109.0,ATIVA,ROSANGELA CLEMENTINO PEREIRA 02696930414,INDÚSTRIA,Fabricacao de produtos diversos nao especificados anteriormente,MICRO EMPRESA,Messias,,,3299-0/99,3299099.0,32.0,C,Industria de transformacao,Produtos diversos,True,False,SIM,NÃO ATENDIDA,True,SIM,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,SIM,SIM,PROSPECT,NÃO
50250434000118,ATIVA,FLOPPY NET TELECOMUNICACOES LTDA,INDÚSTRIA,Servicos de comunicacao multimidia - scm,MICRO EMPRESA,Flexeiras,,,50250434000118,0,True,50250434,False,False,False,SEM RELACIONAMENTO,50250434000118.0,ATIVA,FLOPPY NET TELECOMUNICACOES LTDA,INDÚSTRIA,Servicos de comunicacao multimidia - scm,MICRO EMPRESA,Flexeiras,,,6110-8/03,6110803.0,61.0,J,Informacao e comunicacao,Informacao e comunicacao,False,False,NAO,FORA DO ESCOPO SEBRAE,True,NAO,FORA DO ESCOPO SEBRAE,FORA DO ESCOPO SEBRAE,FORA DO ESCOPO SEBRAE,FORA DO ESCOPO SEBRAE,SIM,SIM,PROSPECT,NÃO
12069166000143,ATIVA,LATICINIO OURO BRANCO LTDA,INDÚSTRIA,Fabricacao de laticinios,MICRO EMPRESA,Major Isidoro,12069166000143.0,,12069166000143,10,True,12069166,True,False,False,SOMENTE SESI,12069166000143.0,ATIVA,LATICINIO OURO BRANCO LTDA,INDÚSTRIA,Fabricacao de laticinios,MICRO EMPRESA,Major Isidoro,12069166000143.0,,1052-0/00,1052000.0,10.0,C,Industria de transformacao,Alimentos,True,False,SIM,NÃO ATENDIDA,True,SIM,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,NÃO,SIM,CLIENTE,SENAI
30755007000184,ATIVA,C C DOS SANTOS REFORMAS,INDÚSTRIA,Servicos de pintura de edificios em geral,MICRO EMPRESA,Limoeiro de Anadia,,,30755007000184,0,True,30755007,False,False,False,SEM RELACIONAMENTO,30755007000184.0,ATIVA,C C DOS SANTOS REFORMAS,INDÚSTRIA,Servicos de pintura de edificios em geral,MICRO EMPRESA,Limoeiro de Anadia,,,4330-4/04,4330404.0,43.0,F,Construcao,Servicos especializados para construcao,True,False,SIM,NÃO ATENDIDA,True,SIM,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,SIM,SIM,PROSPECT,NÃO
